date,AMTMNO,BOGMBASE,CPIAUCSL,GDPC1,HOUST,INDPRO,NCBCMDPMVCE,PCEC96,PPIACO,UNRATE
2010-10-01,417830.0,1961.7,219.035,16960.864,543.0,92.603,35.78,11428.9,186.6,9.4
2010-10-02,418107.323,1962.068,219.053,16960.427,543.065,92.605,35.759,11429.839,186.635,9.413
2010-10-03,418384.645,1962.435,219.071,16959.989,543.129,92.608,35.738,11430.777,186.671,9.426
2010-10-04,418661.968,1962.803,219.089,16959.552,543.194,92.61,35.717,11431.716,186.706,9.439
2010-10-05,418939.29,1963.171,219.107,16959.115,543.258,92.612,35.696,11432.655,186.742,9.452
2010-10-06,419216.613,1963.539,219.125,16958.677,543.323,92.614,35.675,11433.594,186.777,9.465
2010-10-07,419493.935,1963.906,219.142,16958.24,543.387,92.616,35.654,11434.532,186.813,9.477
2010-10-08,419771.258,1964.274,219.16,16957.803,543.452,92.618,35.633,11435.471,186.848,9.49
2010-10-09,420048.581,1964.642,219.178,16957.366,543.516,92.62,35.612,11436.41,186.884,9.503
2010-10-10,420325.903,1965.01,219.196,16956.928,543.581,92.622,35.591,11437.348,186.919,9.516
2010-10-11,420603.226,1965.377,219.214,16956.491,543.645,92.624,35.57,11438.287,186.955,9.529
2010-10-12,420880.548,1965.745,219.232,16956.054,543.71,92.626,35.55,11439.226,186.99,9.542
2010-10-13,421157.871,1966.113,219.25,16955.616,543.774,92.629,35.529,11440.165,187.026,9.555
2010-10-14,421435.194,1966.481,219.268,16955.179,543.839,92.631,35.508,11441.103,187.061,9.568
2010-10-15,421712.516,1966.848,219.286,16954.742,543.903,92.633,35.487,11442.042,187.097,9.581
2010-10-16,421989.839,1967.216,219.304,16954.304,543.968,92.635,35.466,11442.981,187.132,9.594
2010-10-17,422267.161,1967.584,219.321,16953.867,544.032,92.637,35.445,11443.919,187.168,9.606
2010-10-18,422544.484,1967.952,219.339,16953.43,544.097,92.639,35.424,11444.858,187.203,9.619
2010-10-19,422821.806,1968.319,219.357,16952.993,544.161,92.641,35.403,11445.797,187.239,9.632
2010-10-20,423099.129,1968.687,219.375,16952.555,544.226,92.643,35.382,11446.735,187.274,9.645
2010-10-21,423376.452,1969.055,219.393,16952.118,544.29,92.645,35.361,11447.674,187.31,9.658
2010-10-22,423653.774,1969.423,219.411,16951.681,544.355,92.648,35.34,11448.613,187.345,9.671
2010-10-23,423931.097,1969.79,219.429,16951.243,544.419,92.65,35.319,11449.552,187.381,9.684
2010-10-24,424208.419,1970.158,219.447,16950.806,544.484,92.652,35.298,11450.49,187.416,9.697
2010-10-25,424485.742,1970.526,219.465,16950.369,544.548,92.654,35.277,11451.429,187.452,9.71
2010-10-26,424763.065,1970.894,219.483,16949.931,544.613,92.656,35.256,11452.368,187.487,9.723
2010-10-27,425040.387,1971.261,219.5,16949.494,544.677,92.658,35.235,11453.306,187.523,9.735
2010-10-28,425317.71,1971.629,219.518,16949.057,544.742,92.66,35.215,11454.245,187.558,9.748
2010-10-29,425595.032,1971.997,219.536,16948.619,544.806,92.662,35.194,11455.184,187.594,9.761
2010-10-30,425872.355,1972.365,219.554,16948.182,544.871,92.664,35.173,11456.123,187.629,9.774
2010-10-31,426149.677,1972.732,219.572,16947.745,544.935,92.666,35.152,11457.061,187.665,9.787
2010-11-01,426427.0,1973.1,219.59,16947.308,545.0,92.669,35.131,11458.0,187.7,9.8
2010-11-02,426538.233,1974.563,219.619,16946.87,544.8,92.699,35.11,11458.507,187.767,9.783
2010-11-03,426649.467,1976.027,219.649,16946.433,544.6,92.73,35.089,11459.013,187.833,9.767
2010-11-04,426760.7,1977.49,219.678,16945.996,544.4,92.761,35.068,11459.52,187.9,9.75
2010-11-05,426871.933,1978.953,219.708,16945.558,544.2,92.792,35.047,11460.027,187.967,9.733
2010-11-06,426983.167,1980.417,219.737,16945.121,544.0,92.822,35.026,11460.533,188.033,9.717
2010-11-07,427094.4,1981.88,219.766,16944.684,543.8,92.853,35.005,11461.04,188.1,9.7
2010-11-08,427205.633,1983.343,219.796,16944.246,543.6,92.884,34.984,11461.547,188.167,9.683
2010-11-09,427316.867,1984.807,219.825,16943.809,543.4,92.915,34.963,11462.053,188.233,9.667
2010-11-10,427428.1,1986.27,219.855,16943.372,543.2,92.946,34.942,11462.56,188.3,9.65
2010-11-11,427539.333,1987.733,219.884,16942.935,543.0,92.976,34.921,11463.067,188.367,9.633
2010-11-12,427650.567,1989.197,219.913,16942.497,542.8,93.007,34.9,11463.573,188.433,9.617
2010-11-13,427761.8,1990.66,219.943,16942.06,542.6,93.038,34.88,11464.08,188.5,9.6
2010-11-14,427873.033,1992.123,219.972,16941.623,542.4,93.069,34.859,11464.587,188.567,9.583
2010-11-15,427984.267,1993.587,220.002,16941.185,542.2,93.099,34.838,11465.093,188.633,9.567
2010-11-16,428095.5,1995.05,220.031,16940.748,542.0,93.13,34.817,11465.6,188.7,9.55
2010-11-17,428206.733,1996.513,220.06,16940.311,541.8,93.161,34.796,11466.107,188.767,9.533
2010-11-18,428317.967,1997.977,220.09,16939.873,541.6,93.192,34.775,11466.613,188.833,9.517
2010-11-19,428429.2,1999.44,220.119,16939.436,541.4,93.222,34.754,11467.12,188.9,9.5
2010-11-20,428540.433,2000.903,220.149,16938.999,541.2,93.253,34.733,11467.627,188.967,9.483
2010-11-21,428651.667,2002.367,220.178,16938.561,541.0,93.284,34.712,11468.133,189.033,9.467
2010-11-22,428762.9,2003.83,220.207,16938.124,540.8,93.315,34.691,11468.64,189.1,9.45
2010-11-23,428874.133,2005.293,220.237,16937.687,540.6,93.345,34.67,11469.147,189.167,9.433
2010-11-24,428985.367,2006.757,220.266,16937.25,540.4,93.376,34.649,11469.653,189.233,9.417
2010-11-25,429096.6,2008.22,220.296,16936.812,540.2,93.407,34.628,11470.16,189.3,9.4
2010-11-26,429207.833,2009.683,220.325,16936.375,540.0,93.438,34.607,11470.667,189.367,9.383
2010-11-27,429319.067,2011.147,220.354,16935.938,539.8,93.469,34.586,11471.173,189.433,9.367
2010-11-28,429430.3,2012.61,220.384,16935.5,539.6,93.499,34.565,11471.68,189.5,9.35
2010-11-29,429541.533,2014.073,220.413,16935.063,539.4,93.53,34.545,11472.187,189.567,9.333
2010-11-30,429652.767,2015.537,220.443,16934.626,539.2,93.561,34.524,11472.693,189.633,9.317
2010-12-01,429764.0,2017.0,220.472,16934.188,539.0,93.592,34.503,11473.2,189.7,9.3
2010-12-02,430279.161,2017.997,220.495,16933.751,541.935,93.585,34.482,11473.613,189.797,9.294
2010-12-03,430794.323,2018.994,220.518,16933.314,544.871,93.579,34.461,11474.026,189.894,9.287
2010-12-04,431309.484,2019.99,220.541,16932.877,547.806,93.572,34.44,11474.439,189.99,9.281
2010-12-05,431824.645,2020.987,220.564,16932.439,550.742,93.565,34.419,11474.852,190.087,9.274
2010-12-06,432339.806,2021.984,220.587,16932.002,553.677,93.559,34.398,11475.265,190.184,9.268
2010-12-07,432854.968,2022.981,220.61,16931.565,556.613,93.552,34.377,11475.677,190.281,9.261
2010-12-08,433370.129,2023.977,220.633,16931.127,559.548,93.546,34.356,11476.09,190.377,9.255
2010-12-09,433885.29,2024.974,220.657,16930.69,562.484,93.539,34.335,11476.503,190.474,9.248
2010-12-10,434400.452,2025.971,220.68,16930.253,565.419,93.533,34.314,11476.916,190.571,9.242
2010-12-11,434915.613,2026.968,220.703,16929.815,568.355,93.526,34.293,11477.329,190.668,9.235
2010-12-12,435430.774,2027.965,220.726,16929.378,571.29,93.52,34.272,11477.742,190.765,9.229
2010-12-13,435945.935,2028.961,220.749,16928.941,574.226,93.513,34.251,11478.155,190.861,9.223
2010-12-14,436461.097,2029.958,220.772,16928.503,577.161,93.507,34.231,11478.568,190.958,9.216
2010-12-15,436976.258,2030.955,220.795,16928.066,580.097,93.5,34.21,11478.981,191.055,9.21
2010-12-16,437491.419,2031.952,220.818,16927.629,583.032,93.494,34.189,11479.394,191.152,9.203
2010-12-17,438006.581,2032.948,220.841,16927.192,585.968,93.487,34.168,11479.806,191.248,9.197
2010-12-18,438521.742,2033.945,220.864,16926.754,588.903,93.48,34.147,11480.219,191.345,9.19
2010-12-19,439036.903,2034.942,220.887,16926.317,591.839,93.474,34.126,11480.632,191.442,9.184
2010-12-20,439552.065,2035.939,220.91,16925.88,594.774,93.467,34.105,11481.045,191.539,9.177
2010-12-21,440067.226,2036.935,220.933,16925.442,597.71,93.461,34.084,11481.458,191.635,9.171
2010-12-22,440582.387,2037.932,220.956,16925.005,600.645,93.454,34.063,11481.871,191.732,9.165
2010-12-23,441097.548,2038.929,220.979,16924.568,603.581,93.448,34.042,11482.284,191.829,9.158
2010-12-24,441612.71,2039.926,221.002,16924.13,606.516,93.441,34.021,11482.697,191.926,9.152
2010-12-25,442127.871,2040.923,221.026,16923.693,609.452,93.435,34.0,11483.11,192.023,9.145
2010-12-26,442643.032,2041.919,221.049,16923.256,612.387,93.428,33.979,11483.523,192.119,9.139
2010-12-27,443158.194,2042.916,221.072,16922.819,615.323,93.422,33.958,11483.935,192.216,9.132
2010-12-28,443673.355,2043.913,221.095,16922.381,618.258,93.415,33.937,11484.348,192.313,9.126
2010-12-29,444188.516,2044.91,221.118,16921.944,621.194,93.409,33.916,11484.761,192.41,9.119
2010-12-30,444703.677,2045.906,221.141,16921.507,624.129,93.402,33.896,11485.174,192.506,9.113
2010-12-31,445218.839,2046.903,221.164,16921.069,627.065,93.395,33.875,11485.587,192.603,9.106
2011-01-01,445734.0,2047.9,221.187,16920.632,630.0,93.389,33.854,11486.0,192.7,9.1
2011-01-02,445515.968,2053.181,221.21,16921.904,626.355,93.376,33.86,11485.897,192.8,9.097
2011-01-03,445297.935,2058.461,221.233,16923.176,622.71,93.364,33.866,11485.794,192.9,9.094
2011-01-04,445079.903,2063.742,221.256,16924.448,619.065,93.352,33.872,11485.69,193.0,9.09
2011-01-05,444861.871,2069.023,221.279,16925.72,615.419,93.339,33.879,11485.587,193.1,9.087
2011-01-06,444643.839,2074.303,221.302,16926.992,611.774,93.327,33.885,11485.484,193.2,9.084
2011-01-07,444425.806,2079.584,221.325,16928.264,608.129,93.315,33.891,11485.381,193.3,9.081
2011-01-08,444207.774,2084.865,221.348,16929.536,604.484,93.302,33.898,11485.277,193.4,9.077
2011-01-09,443989.742,2090.145,221.37,16930.808,600.839,93.29,33.904,11485.174,193.5,9.074
2011-01-10,443771.71,2095.426,221.393,16932.08,597.194,93.277,33.91,11485.071,193.6,9.071
2011-01-11,443553.677,2100.706,221.416,16933.352,593.548,93.265,33.916,11484.968,193.7,9.068
2011-01-12,443335.645,2105.987,221.439,16934.624,589.903,93.252,33.923,11484.865,193.8,9.065
2011-01-13,443117.613,2111.268,221.462,16935.896,586.258,93.24,33.929,11484.761,193.9,9.061
2011-01-14,442899.581,2116.548,221.485,16937.168,582.613,93.228,33.935,11484.658,194.0,9.058
2011-01-15,442681.548,2121.829,221.508,16938.44,578.968,93.215,33.941,11484.555,194.1,9.055
2011-01-16,442463.516,2127.11,221.531,16939.712,575.323,93.203,33.948,11484.452,194.2,9.052
2011-01-17,442245.484,2132.39,221.554,16940.984,571.677,93.19,33.954,11484.348,194.3,9.048
2011-01-18,442027.452,2137.671,221.577,16942.256,568.032,93.178,33.96,11484.245,194.4,9.045
2011-01-19,441809.419,2142.952,221.6,16943.528,564.387,93.166,33.967,11484.142,194.5,9.042
2011-01-20,441591.387,2148.232,221.623,16944.8,560.742,93.153,33.973,11484.039,194.6,9.039
2011-01-21,441373.355,2153.513,221.646,16946.072,557.097,93.141,33.979,11483.935,194.7,9.035
2011-01-22,441155.323,2158.794,221.669,16947.344,553.452,93.128,33.985,11483.832,194.8,9.032
2011-01-23,440937.29,2164.074,221.692,16948.616,549.806,93.116,33.992,11483.729,194.9,9.029
2011-01-24,440719.258,2169.355,221.715,16949.889,546.161,93.104,33.998,11483.626,195.0,9.026
2011-01-25,440501.226,2174.635,221.737,16951.161,542.516,93.091,34.004,11483.523,195.1,9.023
2011-01-26,440283.194,2179.916,221.76,16952.433,538.871,93.079,34.01,11483.419,195.2,9.019
2011-01-27,440065.161,2185.197,221.783,16953.705,535.226,93.066,34.017,11483.316,195.3,9.016
2011-01-28,439847.129,2190.477,221.806,16954.977,531.581,93.054,34.023,11483.213,195.4,9.013
2011-01-29,439629.097,2195.758,221.829,16956.249,527.935,93.042,34.029,11483.11,195.5,9.01
2011-01-30,439411.065,2201.039,221.852,16957.521,524.29,93.029,34.036,11483.006,195.6,9.006
2011-01-31,439193.032,2206.319,221.875,16958.793,520.645,93.017,34.042,11482.903,195.7,9.003
2011-02-01,438975.0,2211.6,221.898,16960.065,517.0,93.004,34.048,11482.8,195.8,9.0
2011-02-02,439837.786,2218.161,221.939,16961.337,519.964,93.039,34.054,11484.221,195.921,9.0
2011-02-03,440700.571,2224.721,221.98,16962.609,522.929,93.073,34.061,11485.643,196.043,9.0
2011-02-04,441563.357,2231.282,222.021,16963.881,525.893,93.108,34.067,11487.064,196.164,9.0
2011-02-05,442426.143,2237.843,222.062,16965.153,528.857,93.142,34.073,11488.486,196.286,9.0
2011-02-06,443288.929,2244.404,222.103,16966.425,531.821,93.177,34.08,11489.907,196.407,9.0
2011-02-07,444151.714,2250.964,222.144,16967.697,534.786,93.211,34.086,11491.329,196.529,9.0
2011-02-08,445014.5,2257.525,222.185,16968.969,537.75,93.245,34.092,11492.75,196.65,9.0
2011-02-09,445877.286,2264.086,222.226,16970.241,540.714,93.28,34.098,11494.171,196.771,9.0
2011-02-10,446740.071,2270.646,222.267,16971.513,543.679,93.314,34.105,11495.593,196.893,9.0
2011-02-11,447602.857,2277.207,222.308,16972.785,546.643,93.349,34.111,11497.014,197.014,9.0
2011-02-12,448465.643,2283.768,222.349,16974.057,549.607,93.383,34.117,11498.436,197.136,9.0
2011-02-13,449328.429,2290.329,222.39,16975.329,552.571,93.418,34.123,11499.857,197.257,9.0
2011-02-14,450191.214,2296.889,222.431,16976.601,555.536,93.452,34.13,11501.279,197.379,9.0
2011-02-15,451054.0,2303.45,222.472,16977.873,558.5,93.486,34.136,11502.7,197.5,9.0
2011-02-16,451916.786,2310.011,222.513,16979.145,561.464,93.521,34.142,11504.121,197.621,9.0
2011-02-17,452779.571,2316.571,222.554,16980.417,564.429,93.555,34.149,11505.543,197.743,9.0
2011-02-18,453642.357,2323.132,222.595,16981.689,567.393,93.59,34.155,11506.964,197.864,9.0
2011-02-19,454505.143,2329.693,222.636,16982.961,570.357,93.624,34.161,11508.386,197.986,9.0
2011-02-20,455367.929,2336.254,222.677,16984.233,573.321,93.659,34.167,11509.807,198.107,9.0
2011-02-21,456230.714,2342.814,222.718,16985.505,576.286,93.693,34.174,11511.229,198.229,9.0
2011-02-22,457093.5,2349.375,222.759,16986.777,579.25,93.727,34.18,11512.65,198.35,9.0
2011-02-23,457956.286,2355.936,222.8,16988.049,582.214,93.762,34.186,11514.071,198.471,9.0
2011-02-24,458819.071,2362.496,222.841,16989.321,585.179,93.796,34.192,11515.493,198.593,9.0
2011-02-25,459681.857,2369.057,222.882,16990.593,588.143,93.831,34.199,11516.914,198.714,9.0
2011-02-26,460544.643,2375.618,222.923,16991.865,591.107,93.865,34.205,11518.336,198.836,9.0
2011-02-27,461407.429,2382.179,222.964,16993.137,594.071,93.9,34.211,11519.757,198.957,9.0
2011-02-28,462270.214,2388.739,223.005,16994.409,597.036,93.934,34.218,11521.179,199.079,9.0
2011-03-01,463133.0,2395.3,223.046,16995.681,600.0,93.968,34.224,11522.6,199.2,9.0
2011-03-02,462852.613,2398.568,223.08,16996.953,598.516,93.958,34.23,11522.158,199.326,9.003
2011-03-03,462572.226,2401.835,223.114,16998.225,597.032,93.948,34.236,11521.716,199.452,9.006
2011-03-04,462291.839,2405.103,223.147,16999.497,595.548,93.938,34.243,11521.274,199.577,9.01
2011-03-05,462011.452,2408.371,223.181,17000.769,594.065,93.928,34.249,11520.832,199.703,9.013
2011-03-06,461731.065,2411.639,223.215,17002.041,592.581,93.918,34.255,11520.39,199.829,9.016
2011-03-07,461450.677,2414.906,223.249,17003.313,591.097,93.908,34.261,11519.948,199.955,9.019
2011-03-08,461170.29,2418.174,223.282,17004.585,589.613,93.898,34.268,11519.506,200.081,9.023
2011-03-09,460889.903,2421.442,223.316,17005.857,588.129,93.888,34.274,11519.065,200.206,9.026
2011-03-10,460609.516,2424.71,223.35,17007.13,586.645,93.878,34.28,11518.623,200.332,9.029
2011-03-11,460329.129,2427.977,223.384,17008.402,585.161,93.868,34.287,11518.181,200.458,9.032
2011-03-12,460048.742,2431.245,223.418,17009.674,583.677,93.858,34.293,11517.739,200.584,9.035
2011-03-13,459768.355,2434.513,223.451,17010.946,582.194,93.848,34.299,11517.297,200.71,9.039
2011-03-14,459487.968,2437.781,223.485,17012.218,580.71,93.838,34.305,11516.855,200.835,9.042
2011-03-15,459207.581,2441.048,223.519,17013.49,579.226,93.828,34.312,11516.413,200.961,9.045
2011-03-16,458927.194,2444.316,223.553,17014.762,577.742,93.818,34.318,11515.971,201.087,9.048
2011-03-17,458646.806,2447.584,223.586,17016.034,576.258,93.808,34.324,11515.529,201.213,9.052
2011-03-18,458366.419,2450.852,223.62,17017.306,574.774,93.798,34.33,11515.087,201.339,9.055
2011-03-19,458086.032,2454.119,223.654,17018.578,573.29,93.788,34.337,11514.645,201.465,9.058
2011-03-20,457805.645,2457.387,223.688,17019.85,571.806,93.778,34.343,11514.203,201.59,9.061
2011-03-21,457525.258,2460.655,223.721,17021.122,570.323,93.768,34.349,11513.761,201.716,9.065
2011-03-22,457244.871,2463.923,223.755,17022.394,568.839,93.758,34.356,11513.319,201.842,9.068
2011-03-23,456964.484,2467.19,223.789,17023.666,567.355,93.747,34.362,11512.877,201.968,9.071
2011-03-24,456684.097,2470.458,223.823,17024.938,565.871,93.737,34.368,11512.435,202.094,9.074
2011-03-25,456403.71,2473.726,223.857,17026.21,564.387,93.727,34.374,11511.994,202.219,9.077
2011-03-26,456123.323,2476.994,223.89,17027.482,562.903,93.717,34.381,11511.552,202.345,9.081
2011-03-27,455842.935,2480.261,223.924,17028.754,561.419,93.707,34.387,11511.11,202.471,9.084
2011-03-28,455562.548,2483.529,223.958,17030.026,559.935,93.697,34.393,11510.668,202.597,9.087
2011-03-29,455282.161,2486.797,223.992,17031.298,558.452,93.687,34.399,11510.226,202.723,9.09
2011-03-30,455001.774,2490.065,224.025,17032.57,556.968,93.677,34.406,11509.784,202.848,9.094
2011-03-31,454721.387,2493.332,224.059,17033.842,555.484,93.667,34.412,11509.342,202.974,9.097
2011-04-01,454441.0,2496.6,224.093,17035.114,554.0,93.657,34.418,11508.9,203.1,9.1
2011-04-02,454577.5,2498.953,224.117,17035.072,554.233,93.661,34.487,11508.457,203.133,9.097
2011-04-03,454714.0,2501.307,224.141,17035.03,554.467,93.665,34.555,11508.013,203.167,9.093
2011-04-04,454850.5,2503.66,224.164,17034.989,554.7,93.669,34.624,11507.57,203.2,9.09
2011-04-05,454987.0,2506.013,224.188,17034.947,554.933,93.672,34.692,11507.127,203.233,9.087
2011-04-06,455123.5,2508.367,224.212,17034.905,555.167,93.676,34.761,11506.683,203.267,9.083
2011-04-07,455260.0,2510.72,224.236,17034.863,555.4,93.68,34.829,11506.24,203.3,9.08
2011-04-08,455396.5,2513.073,224.259,17034.822,555.633,93.684,34.898,11505.797,203.333,9.077
2011-04-09,455533.0,2515.427,224.283,17034.78,555.867,93.688,34.966,11505.353,203.367,9.073
2011-04-10,455669.5,2517.78,224.307,17034.738,556.1,93.692,35.035,11504.91,203.4,9.07
2011-04-11,455806.0,2520.133,224.331,17034.696,556.333,93.696,35.104,11504.467,203.433,9.067
2011-04-12,455942.5,2522.487,224.354,17034.655,556.567,93.699,35.172,11504.023,203.467,9.063
2011-04-13,456079.0,2524.84,224.378,17034.613,556.8,93.703,35.241,11503.58,203.5,9.06
2011-04-14,456215.5,2527.193,224.402,17034.571,557.033,93.707,35.309,11503.137,203.533,9.057
2011-04-15,456352.0,2529.547,224.426,17034.529,557.267,93.711,35.378,11502.693,203.567,9.053
2011-04-16,456488.5,2531.9,224.45,17034.487,557.5,93.715,35.446,11502.25,203.6,9.05
2011-04-17,456625.0,2534.253,224.473,17034.446,557.733,93.719,35.515,11501.807,203.633,9.047
2011-04-18,456761.5,2536.607,224.497,17034.404,557.967,93.722,35.583,11501.363,203.667,9.043
2011-04-19,456898.0,2538.96,224.521,17034.362,558.2,93.726,35.652,11500.92,203.7,9.04
2011-04-20,457034.5,2541.313,224.545,17034.32,558.433,93.73,35.72,11500.477,203.733,9.037
2011-04-21,457171.0,2543.667,224.568,17034.279,558.667,93.734,35.789,11500.033,203.767,9.033
2011-04-22,457307.5,2546.02,224.592,17034.237,558.9,93.738,35.857,11499.59,203.8,9.03
2011-04-23,457444.0,2548.373,224.616,17034.195,559.133,93.742,35.926,11499.147,203.833,9.027
2011-04-24,457580.5,2550.727,224.64,17034.153,559.367,93.745,35.994,11498.703,203.867,9.023
2011-04-25,457717.0,2553.08,224.663,17034.112,559.6,93.749,36.063,11498.26,203.9,9.02
2011-04-26,457853.5,2555.433,224.687,17034.07,559.833,93.753,36.131,11497.817,203.933,9.017
2011-04-27,457990.0,2557.787,224.711,17034.028,560.067,93.757,36.2,11497.373,203.967,9.013
2011-04-28,458126.5,2560.14,224.735,17033.986,560.3,93.761,36.269,11496.93,204.0,9.01
2011-04-29,458263.0,2562.493,224.758,17033.944,560.533,93.765,36.337,11496.487,204.033,9.007
2011-04-30,458399.5,2564.847,224.782,17033.903,560.767,93.768,36.406,11496.043,204.067,9.003
